CVE ID,Description,CVSS Score,References,Severity Encoded,Severity_LOW,Severity_MEDIUM,Severity_UNKNOWN
CVE-1999-0073,"Telnet allows a remote client to specify environment variables including LD_LIBRARY_PATH, allowing an attacker to bypass the normal system libraries and gain root access.",10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0073,3,False,False,False
CVE-1999-0099,Buffer overflow in syslog utility allows local or remote attackers to gain root privileges.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0099,3,False,False,False
CVE-1999-0241,"Guessable magic cookies in X Windows allows remote attackers to execute commands, e.g. through xterm.",10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0241,3,False,False,False
CVE-1999-0080,"Certain configurations of wu-ftp FTP server 2.4 use a _PATH_EXECPATH setting to a directory with dangerous commands, such as /bin, which allows remote authenticated users to gain root access via the ""site exec"" command.",10.0,https://archive.nanog.org/mailinglist/mailarchives/old_archive/1995-11/msg00385.html,3,False,False,False
CVE-1999-0123,Race condition in Linux mailx command allows local users to read user files.,3.7,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0123,1,True,False,False
CVE-1999-0316,Buffer overflow in Linux splitvt command gives root access to local users.,7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0316,3,False,False,False
CVE-1999-0325,vhe_u_mnt program in HP-UX allows local users to create root files through symlinks.,7.2,http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9406-013,3,False,False,False
CVE-1999-0208,rpc.ypupdated (NIS) allows remote users to execute arbitrary commands.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0208,3,False,False,False
CVE-1999-1186,"rxvt, when compiled with the PRINT_PIPE option in various Linux operating systems including Linux Slackware 3.0 and RedHat 2.1, allows local users to gain root privileges by specifying a malicious program using the -print-pipe command line parameter.",7.2,http://marc.info/?l=bugtraq&m=87602167418966&w=2,3,False,False,False
CVE-1999-1319,Vulnerability in object server program in SGI IRIX 5.2 through 6.1 allows remote attackers to gain root privileges in certain configurations.,10.0,"http://www.iss.net/security_center/static/7430.php, ftp://patches.sgi.com/support/free/security/advisories/19960101-01-PX",3,False,False,False
CVE-1999-1491,"abuse.console in Red Hat 2.1 uses relative pathnames to find and execute the undrv program, which allows local users to execute arbitrary commands via a path that points to a Trojan horse program.",7.2,"http://marc.info/?l=bugtraq&m=87602167418994&w=2, http://www.securityfocus.com/bid/354",3,False,False,False
CVE-1999-0103,"Echo and chargen, or other combinations of UDP services, can be used in tandem to flood the server, a.k.a. UDP bomb or UDP packet storm.",5.0,https://ics-cert.us-cert.gov/advisories/ICSMA-18-233-01,2,False,True,False
CVE-1999-0143,Kerberos 4 key servers allow a user to masquerade as another by breaking and generating session keys.,4.6,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0143,2,False,True,False
CVE-1999-0233,IIS 1.0 allows users to execute arbitrary commands using .bat or .cmd files.,10.0,"http://support.microsoft.com/default.aspx?scid=kb%3B%5BLN%5D%3BQ155056, http://support.microsoft.com/default.aspx?scid=kb%3B%5BLN%5D%3BQ148188",3,False,False,False
CVE-1999-0142,The Java Applet Security Manager implementation in Netscape Navigator 2.0 and Java Developer's Kit 1.0 allows an applet to connect to arbitrary hosts.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0142,3,False,False,False
CVE-1999-0067,phf CGI program allows remote command execution through shell metacharacters.,10.0,"http://www.securityfocus.com/bid/629, http://www.cert.org/advisories/CA-1996-06.html, http://www.osvdb.org/136",3,False,False,False
CVE-1999-0141,Java Bytecode Verifier allows malicious applets to execute arbitrary commands as the user of the applet.,3.7,http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/134,1,True,False,False
CVE-1999-0070,test-cgi program allows an attacker to list files on the server.,5.0,https://lists.apache.org/thread.html/rc5d27fc1e76dc5650e1a3f1db1de403120f4c2d041cb7352850455c2%40%3Cusers.httpd.apache.org%3E,2,False,True,False
CVE-1999-1103,dxconsole in DEC OSF/1 3.2C and earlier allows local users to read arbitrary files by specifying the file with the -file parameter.,4.6,"http://ciac.llnl.gov/ciac/bulletins/g-18.shtml, http://www.tao.ca/fire/bos/0209.html, http://www.cert.org/vendor_bulletins/VB-96.05.dec, http://www.iss.net/security_center/static/7138.php",2,False,True,False
CVE-1999-0078,"pcnfsd (aka rpc.pcnfsd) allows local users to change file permissions, or execute arbitrary commands through arguments in the RPC call.",1.9,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0078,1,True,False,False
CVE-1999-0019,"Delete or create a file via rpc.statd, due to invalid information.",5.0,http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/135,2,False,True,False
CVE-1999-1314,"Vulnerability in union file system in FreeBSD 2.2 and earlier, and possibly other operating systems, allows local users to cause a denial of service (system reload) via a series of certain mount_union commands.",2.1,"ftp://ftp.FreeBSD.org/pub/FreeBSD/CERT/advisories/old/FreeBSD-SA-96:10.mount_union.asc, http://www.iss.net/security_center/static/7429.php, http://ciac.llnl.gov/ciac/bulletins/g-24.shtml",1,True,False,False
CVE-1999-1313,Manual page reader (man) in FreeBSD 2.2 and earlier allows local users to gain privileges via a sequence of commands.,4.6,"https://exchange.xforce.ibmcloud.com/vulnerabilities/7348, ftp://ftp.FreeBSD.org/pub/FreeBSD/CERT/advisories/old/FreeBSD-SA-96:11.man.asc, http://ciac.llnl.gov/ciac/bulletins/g-24.shtml",2,False,True,False
CVE-1999-0522,The permissions for a system-critical NIS+ table (e.g. passwd) are inappropriate.,7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0522,3,False,False,False
CVE-1999-0509,"Perl, sh, csh, or other shell interpreters are installed in the cgi-bin directory on a WWW site, which allows remote attackers to execute arbitrary commands.",10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/146,3,False,False,False
CVE-1999-1205,"nettune in HP-UX 10.01 and 10.00 is installed setuid root, which allows local users to cause a denial of service by modifying critical networking configuration information.",2.1,"https://exchange.xforce.ibmcloud.com/vulnerabilities/414, http://marc.info/?l=bugtraq&m=87602167419195&w=2, http://packetstormsecurity.org/advisories/ibm-ers/96-08",1,True,False,False
CVE-1999-1253,"Vulnerability in a kernel error handling routine in SCO OpenServer 5.0.2 and earlier, and SCO Internet FastStart 1.0, allows local users to gain root privileges.",7.2,"ftp://ftp.sco.com/SSE/security_bulletins/SB.96:01a, http://www.cert.org/vendor_bulletins/VB-96.10.sco, https://exchange.xforce.ibmcloud.com/vulnerabilities/1965",3,False,False,False
CVE-1999-0138,"The suidperl and sperl program do not give up root privileges when changing UIDs back to the original users, allowing root access.",7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0138,3,False,False,False
CVE-1999-0175,The convert.bas program in the Novell web server allows a remote attackers to read any file on the system that is internally accessible by the web server.,5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0175,2,False,True,False
CVE-1999-0022,"Local user gains root privileges via buffer overflow in rdist, via expstr() function.",7.2,http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/179,3,False,False,False
CVE-1999-0137,The dip program on many Linux systems allows local users to gain root access via a buffer overflow.,7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0137,3,False,False,False
CVE-1999-1301,"A design flaw in the Z-Modem protocol allows the remote sender of a file to execute arbitrary programs on the client, as implemented in rz in the rzsz module of FreeBSD before 2.1.5, and possibly other programs.",7.5,"http://ciac.llnl.gov/ciac/bulletins/g-31.shtml, http://www.iss.net/security_center/static/7540.php, ftp://ftp.FreeBSD.org/pub/FreeBSD/CERT/advisories/old/FreeBSD-SA-96:17.rzsz.asc",3,False,False,False
CVE-1999-1572,"cpio on FreeBSD 2.1.0, Debian GNU/Linux 3.0, and possibly other operating systems, uses a 0 umask when creating files using the -O (archive) or -F options, which creates the files with mode 0666 and allows local users to read or overwrite those files.",2.1,"http://www.redhat.com/support/errata/RHSA-2005-073.html, http://www.debian.org/security/2005/dsa-664, http://www.trustix.org/errata/2005/0003/, http://secunia.com/advisories/17063, http://secunia.com/advisories/17532, http://marc.info/?l=bugtraq&m=110763404701519&w=2, http://www.redhat.com/support/errata/RHSA-2005-080.html, http://support.avaya.com/elmodocs2/security/ASA-2005-212.pdf, https://exchange.xforce.ibmcloud.com/vulnerabilities/19167, http://www.mandriva.com/security/advisories?name=MDKSA-2005:032, http://www.redhat.com/support/errata/RHSA-2005-806.html, https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A10888, http://secunia.com/advisories/14357, http://www.freebsd.org/cgi/query-pr.cgi?pr=bin/1391",1,True,False,False
CVE-1999-0023,"Local user gains root privileges via buffer overflow in rdist, via lookup() function.",7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0023,3,False,False,False
CVE-1999-0135,admintool in Solaris allows a local user to write to arbitrary files and gain root access.,7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0135,3,False,False,False
CVE-1999-0136,Kodak Color Management System (KCMS) on Solaris allows a local user to write to arbitrary files and gain root access.,7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0136,3,False,False,False
CVE-1999-0335,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-1999-0032. Reason: This candidate is a duplicate of CVE-1999-0032. Notes: All CVE users should reference CVE-1999-0032 instead of this candidate. All references and descriptions in this candidate have been removed to prevent accidental usage,6.252848423194303,No Reference,0,False,False,True
CVE-1999-1413,"Solaris 2.4 before kernel jumbo patch -35 allows set-gid programs to dump core even if the real user id is not in the set-gid group, which allows local users to overwrite or create files at higher privileges by causing a core dump, e.g. through dmesg.",4.6,"http://www.securityfocus.com/bid/296, http://marc.info/?l=bugtraq&m=87602167419549&w=2",2,False,True,False
CVE-1999-0134,vold in Solaris 2.x allows local users to gain root access.,7.2,http://www.osvdb.org/8159,3,False,False,False
CVE-1999-0133,fm_fls license server for Adobe Framemaker allows local users to overwrite arbitrary files and gain root access.,2.1,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0133,1,True,False,False
CVE-1999-0132,"Expreserve, as used in vi and ex, allows local users to overwrite arbitrary files and gain root access.",2.1,"http://www.osvdb.org/11723, http://www.cert.org/advisories/CA-1996-19.html, https://exchange.xforce.ibmcloud.com/vulnerabilities/401",1,True,False,False
CVE-1999-0085,Buffer overflow in rwhod on AIX and other operating systems allows remote attackers to execute arbitrary code via a UDP packet with a long hostname.,7.5,"https://exchange.xforce.ibmcloud.com/vulnerabilities/118, https://exchange.xforce.ibmcloud.com/vulnerabilities/119",3,False,False,False
CVE-1999-1187,Pine before version 3.94 allows local users to gain privileges via a symlink attack on a lockfile that is created when a user receives new mail.,4.6,"http://marc.info/?l=bugtraq&m=87602167419803&w=2, https://exchange.xforce.ibmcloud.com/vulnerabilities/416",2,False,True,False
CVE-1999-1309,Sendmail before 8.6.7 allows local users to gain root access via a large value in the debug (-d) command line option.,7.2,"http://www.dataguard.no/bugtraq/1994_1/0048.html, http://www.dataguard.no/bugtraq/1994_1/0042.html, http://www.dataguard.no/bugtraq/1994_1/0040.html, http://www.dataguard.no/bugtraq/1994_1/0043.html, http://www.dataguard.no/bugtraq/1994_1/0078.html, http://www.cert.org/advisories/CA-94.12.sendmail.vulnerabilities, https://exchange.xforce.ibmcloud.com/vulnerabilities/7155",3,False,False,False
CVE-1999-0324,ppl program in HP-UX allows local users to create root files through symlinks.,7.2,http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9702-053,3,False,False,False
CVE-1999-1252,Vulnerability in a certain system call in SCO UnixWare 2.0.x and 2.1.0 allows local users to access arbitrary files and gain root privileges.,7.2,"http://www.cert.org/vendor_bulletins/VB-96.15.sco, ftp://ftp.sco.COM/SSE/security_bulletins/SB.96:02a, https://exchange.xforce.ibmcloud.com/vulnerabilities/1966",3,False,False,False
CVE-1999-0131,Buffer overflow and denial of service in Sendmail 8.7.5 and earlier through GECOS field gives root access to local users.,7.2,http://www.securityfocus.com/bid/717,3,False,False,False
CVE-1999-1383,"(1) bash before 1.14.7, and (2) tcsh 6.05 allow local users to gain privileges via directory names that contain shell metacharacters (` back-tick), which can cause the commands enclosed in the directory name to be executed when the shell expands filenames using the \w option in the PS1 variable.",4.6,"http://marc.info/?l=bugtraq&m=87602167419868&w=2, http://www.dataguard.no/bugtraq/1996_3/0503.html",2,False,True,False
CVE-1999-1295,"Transarc DCE Distributed File System (DFS) 1.1 for Solaris 2.4 and 2.5 does not properly initialize the grouplist for users who belong to a large number of groups, which could allow those users to gain access to resources that are protected by DFS.",4.6,"https://exchange.xforce.ibmcloud.com/vulnerabilities/7154, http://www.cert.org/vendor_bulletins/VB-96.16.transarc",2,False,True,False
CVE-1999-0116,"Denial of service when an attacker sends many SYN packets to create multiple connections without ever sending an ACK to complete the connection, aka SYN flood.",5.0,"ftp://patches.sgi.com/support/free/security/advisories/19961202-01-PX, http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/136",2,False,True,False
CVE-1999-0961,HPUX sysdiag allows local users to gain root privileges via a symlink attack during log file creation.,6.2,http://marc.info/?l=bugtraq&m=87602167419906&w=2,2,False,True,False
CVE-1999-0206,MIME buffer overflow in Sendmail 8.8.0 and 8.8.1 gives root access.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0206,3,False,False,False
